Product Name,Product Price,Sale Discount (%),Discounted Price,Best Seller Rating,Rating Count,Ship From,Sold By,Product Description,Number Bought in the Past Month,Category Name,All Available Images
Computers Product 91,682.39,80.87376182375576,130.52,3.8,104,USA,Seller_245,This is a description for Computers Product 91.,462,Computers,https://example.com/Computers_Product_91.jpg
Clothing Product 17,4511.41,69.0228984260005,1397.5,4.9,797,Germany,Seller_480,This is a description for Clothing Product 17.,275,Clothing,https://example.com/Clothing_Product_17.jpg
Kitchen Product 359,668.88,88.36742176361214,77.81,4.0,432,USA,Seller_33,This is a description for Kitchen Product 359.,348,Kitchen,https://example.com/Kitchen_Product_359.jpg
Books Product 630,2049.21,81.44997357135138,380.13,5.0,940,China,Seller_152,This is a description for Books Product 630.,305,Books,https://example.com/Books_Product_630.jpg
Shoes Product 383,568.8,73.03477900981186,153.38,4.5,18,India,Seller_487,This is a description for Shoes Product 383.,297,Shoes,https://example.com/Shoes_Product_383.jpg
Shoes Product 751,2122.56,69.52754247309853,646.8,4.4,671,India,Seller_270,This is a description for Shoes Product 751.,24,Shoes,https://example.com/Shoes_Product_751.jpg
Sports Product 851,154.16,76.55767831306758,36.14,3.6,554,USA,Seller_303,This is a description for Sports Product 851.,486,Sports,https://example.com/Sports_Product_851.jpg
Kitchen Product 918,3150.72,82.74766084390558,543.57,4.7,632,USA,Seller_299,This is a description for Kitchen Product 918.,391,Kitchen,https://example.com/Kitchen_Product_918.jpg
Kitchen Product 724,2838.38,62.70477988543191,1058.58,4.8,230,India,Seller_438,This is a description for Kitchen Product 724.,306,Kitchen,https://example.com/Kitchen_Product_724.jpg
Kitchen Product 523,2180.53,74.90288450969148,547.25,3.9,331,Germany,Seller_378,This is a description for Kitchen Product 523.,450,Kitchen,https://example.com/Kitchen_Product_523.jpg
Computers Product 560,2323.89,86.44810870040607,314.93,4.9,393,China,Seller_81,This is a description for Computers Product 560.,116,Computers,https://example.com/Computers_Product_560.jpg
Beauty Product 633,2533.06,70.58943531196446,744.99,4.1,203,China,Seller_8,This is a description for Beauty Product 633.,329,Beauty,https://example.com/Beauty_Product_633.jpg
Clothing Product 561,2547.81,61.24092943917171,987.51,4.7,338,China,Seller_89,This is a description for Clothing Product 561.,138,Clothing,https://example.com/Clothing_Product_561.jpg
Computers Product 721,1226.11,89.16505935235446,132.85,4.8,119,China,Seller_107,This is a description for Computers Product 721.,147,Computers,https://example.com/Computers_Product_721.jpg
Toys Product 174,2235.68,61.0190697233859,871.49,4.1,632,USA,Seller_41,This is a description for Toys Product 174.,33,Toys,https://example.com/Toys_Product_174.jpg
Toys Product 374,3258.57,57.641855757849285,1380.27,4.1,336,Germany,Seller_145,This is a description for Toys Product 374.,271,Toys,https://example.com/Toys_Product_374.jpg
Kitchen Product 993,2519.34,52.21645332462314,1203.83,4.1,321,India,Seller_170,This is a description for Kitchen Product 993.,167,Kitchen,https://example.com/Kitchen_Product_993.jpg
Computers Product 867,1244.11,76.09465219749077,297.41,4.7,424,Germany,Seller_408,This is a description for Computers Product 867.,32,Computers,https://example.com/Computers_Product_867.jpg
Shoes Product 232,3918.17,68.955020972943,1216.4,3.6,130,Germany,Seller_15,This is a description for Shoes Product 232.,430,Shoes,https://example.com/Shoes_Product_232.jpg
Electronics Product 150,1477.68,89.22854741905897,159.17,4.8,869,China,Seller_63,This is a description for Electronics Product 150.,226,Electronics,https://example.com/Electronics_Product_150.jpg
Books Product 479,4914.07,74.73967224244495,1241.31,4.1,780,USA,Seller_87,This is a description for Books Product 479.,210,Books,https://example.com/Books_Product_479.jpg
Computers Product 544,1840.21,82.15207676831076,328.44,3.9,343,India,Seller_107,This is a description for Computers Product 544.,196,Computers,https://example.com/Computers_Product_544.jpg
Electronics Product 753,2898.1,80.22519808301735,573.09,4.2,319,India,Seller_51,This is a description for Electronics Product 753.,464,Electronics,https://example.com/Electronics_Product_753.jpg
Sports Product 371,3267.23,66.23753009446104,1103.1,3.7,688,Germany,Seller_38,This is a description for Sports Product 371.,157,Sports,https://example.com/Sports_Product_371.jpg
Shoes Product 575,4117.58,87.89782681352716,498.32,4.7,817,USA,Seller_202,This is a description for Shoes Product 575.,335,Shoes,https://example.com/Shoes_Product_575.jpg
Kitchen Product 750,4388.17,69.76084339146206,1326.95,4.6,946,USA,Seller_339,This is a description for Kitchen Product 750.,102,Kitchen,https://example.com/Kitchen_Product_750.jpg
Books Product 424,2859.04,74.70285449862072,723.26,5.0,549,Germany,Seller_346,This is a description for Books Product 424.,477,Books,https://example.com/Books_Product_424.jpg
Computers Product 162,2950.51,69.72794518053753,893.18,4.7,166,China,Seller_486,This is a description for Computers Product 162.,442,Computers,https://example.com/Computers_Product_162.jpg
Toys Product 722,3495.29,74.73690349973965,883.02,4.1,471,USA,Seller_480,This is a description for Toys Product 722.,14,Toys,https://example.com/Toys_Product_722.jpg
Electronics Product 822,240.39,59.92438417989336,96.34,3.8,649,India,Seller_479,This is a description for Electronics Product 822.,377,Electronics,https://example.com/Electronics_Product_822.jpg
Clothing Product 187,1435.61,75.47404666122232,352.1,4.2,129,India,Seller_404,This is a description for Clothing Product 187.,288,Clothing,https://example.com/Clothing_Product_187.jpg
Kitchen Product 102,361.66,86.81567248165095,47.68,4.2,819,USA,Seller_45,This is a description for Kitchen Product 102.,314,Kitchen,https://example.com/Kitchen_Product_102.jpg
Electronics Product 530,3362.85,85.46739136631712,488.71,3.7,565,USA,Seller_207,This is a description for Electronics Product 530.,397,Electronics,https://example.com/Electronics_Product_530.jpg
Automotive Product 439,707.45,61.87754673935134,269.7,3.6,881,Germany,Seller_417,This is a description for Automotive Product 439.,359,Automotive,https://example.com/Automotive_Product_439.jpg
Computers Product 940,932.92,82.93878082017798,159.17,4.4,107,USA,Seller_460,This is a description for Computers Product 940.,443,Computers,https://example.com/Computers_Product_940.jpg
Toys Product 591,3266.93,89.29759185854527,349.64,4.5,368,China,Seller_23,This is a description for Toys Product 591.,176,Toys,https://example.com/Toys_Product_591.jpg
Books Product 954,4976.1,63.12379915103069,1835.0,4.9,960,China,Seller_201,This is a description for Books Product 954.,395,Books,https://example.com/Books_Product_954.jpg
Electronics Product 778,1512.83,74.76964528656461,381.69,4.9,550,USA,Seller_132,This is a description for Electronics Product 778.,361,Electronics,https://example.com/Electronics_Product_778.jpg
Automotive Product 817,1465.41,89.96615000556602,147.04,4.4,564,China,Seller_192,This is a description for Automotive Product 817.,124,Automotive,https://example.com/Automotive_Product_817.jpg
Sports Product 747,3026.7,88.21547299847819,356.68,4.5,177,Germany,Seller_84,This is a description for Sports Product 747.,316,Sports,https://example.com/Sports_Product_747.jpg
Toys Product 809,879.12,71.91090591744955,246.94,4.5,765,USA,Seller_269,This is a description for Toys Product 809.,353,Toys,https://example.com/Toys_Product_809.jpg
Clothing Product 216,4972.66,76.94155505151787,1146.62,4.3,240,China,Seller_102,This is a description for Clothing Product 216.,50,Clothing,https://example.com/Clothing_Product_216.jpg
Automotive Product 49,2031.0,83.69599094187404,331.13,3.6,798,India,Seller_201,This is a description for Automotive Product 49.,95,Automotive,https://example.com/Automotive_Product_49.jpg
Beauty Product 524,1519.99,82.35930988962784,268.14,4.2,432,USA,Seller_471,This is a description for Beauty Product 524.,371,Beauty,https://example.com/Beauty_Product_524.jpg
Sports Product 689,2903.55,58.450492427023995,1206.41,4.6,530,China,Seller_30,This is a description for Sports Product 689.,278,Sports,https://example.com/Sports_Product_689.jpg
Clothing Product 440,3853.11,66.59211141440738,1287.24,4.6,653,China,Seller_353,This is a description for Clothing Product 440.,33,Clothing,https://example.com/Clothing_Product_440.jpg
Electronics Product 937,3190.04,82.31386187434367,564.19,4.8,405,USA,Seller_435,This is a description for Electronics Product 937.,360,Electronics,https://example.com/Electronics_Product_937.jpg
Beauty Product 359,1697.42,81.48273450072186,314.32,3.9,298,Germany,Seller_481,This is a description for Beauty Product 359.,141,Beauty,https://example.com/Beauty_Product_359.jpg
Sports Product 689,1009.26,74.10675228836011,261.33,4.7,649,China,Seller_214,This is a description for Sports Product 689.,500,Sports,https://example.com/Sports_Product_689.jpg
Beauty Product 961,4325.11,63.793082910494064,1565.99,4.7,441,USA,Seller_434,This is a description for Beauty Product 961.,267,Beauty,https://example.com/Beauty_Product_961.jpg
Computers Product 634,1763.38,70.34896445879608,522.86,4.0,97,India,Seller_190,This is a description for Computers Product 634.,116,Computers,https://example.com/Computers_Product_634.jpg
Computers Product 70,1833.11,60.618096592731625,721.91,3.5,419,Germany,Seller_430,This is a description for Computers Product 70.,312,Computers,https://example.com/Computers_Product_70.jpg
Electronics Product 246,4737.8,87.60563521211671,587.22,4.3,91,Germany,Seller_35,This is a description for Electronics Product 246.,462,Electronics,https://example.com/Electronics_Product_246.jpg
Automotive Product 851,2838.72,65.62450866070371,975.82,3.8,692,India,Seller_401,This is a description for Automotive Product 851.,487,Automotive,https://example.com/Automotive_Product_851.jpg
Shoes Product 672,4756.85,56.84132706920572,2052.99,4.5,120,China,Seller_20,This is a description for Shoes Product 672.,401,Shoes,https://example.com/Shoes_Product_672.jpg
Clothing Product 458,4133.7,73.32653896374507,1102.6,4.0,163,USA,Seller_229,This is a description for Clothing Product 458.,164,Clothing,https://example.com/Clothing_Product_458.jpg
Toys Product 903,4277.55,59.172396717962826,1746.42,4.7,217,Germany,Seller_486,This is a description for Toys Product 903.,108,Toys,https://example.com/Toys_Product_903.jpg
Kitchen Product 101,1626.28,68.22030200688204,516.83,4.4,948,China,Seller_27,This is a description for Kitchen Product 101.,49,Kitchen,https://example.com/Kitchen_Product_101.jpg
Computers Product 309,3174.22,71.86496641764097,893.07,4.0,972,India,Seller_420,This is a description for Computers Product 309.,274,Computers,https://example.com/Computers_Product_309.jpg
Kitchen Product 807,375.23,77.01186768324493,86.26,4.7,19,Germany,Seller_350,This is a description for Kitchen Product 807.,72,Kitchen,https://example.com/Kitchen_Product_807.jpg
Shoes Product 652,4106.98,61.556243557696206,1578.88,3.9,837,Germany,Seller_348,This is a description for Shoes Product 652.,150,Shoes,https://example.com/Shoes_Product_652.jpg
Computers Product 205,1955.03,72.64191150539764,534.86,4.4,104,Germany,Seller_319,This is a description for Computers Product 205.,309,Computers,https://example.com/Computers_Product_205.jpg
Sports Product 374,3230.92,66.36688933136247,1086.66,3.8,883,India,Seller_84,This is a description for Sports Product 374.,186,Sports,https://example.com/Sports_Product_374.jpg
Electronics Product 469,1302.54,80.16526121208722,258.36,3.9,812,China,Seller_297,This is a description for Electronics Product 469.,63,Electronics,https://example.com/Electronics_Product_469.jpg
Kitchen Product 765,2334.74,65.66672829833514,801.59,3.8,997,Germany,Seller_153,This is a description for Kitchen Product 765.,251,Kitchen,https://example.com/Kitchen_Product_765.jpg
Shoes Product 678,4244.77,79.10250442014629,887.05,3.6,725,USA,Seller_327,This is a description for Shoes Product 678.,59,Shoes,https://example.com/Shoes_Product_678.jpg
Computers Product 40,4038.52,84.26071000307496,635.63,4.5,371,India,Seller_124,This is a description for Computers Product 40.,212,Computers,https://example.com/Computers_Product_40.jpg
Automotive Product 242,2191.84,79.10430645027633,458.0,4.1,778,India,Seller_208,This is a description for Automotive Product 242.,68,Automotive,https://example.com/Automotive_Product_242.jpg
Toys Product 915,1569.14,56.41931375654359,683.84,3.8,861,China,Seller_64,This is a description for Toys Product 915.,107,Toys,https://example.com/Toys_Product_915.jpg
Beauty Product 931,3156.37,65.2557670935334,1096.66,3.9,676,Germany,Seller_238,This is a description for Beauty Product 931.,92,Beauty,https://example.com/Beauty_Product_931.jpg
Shoes Product 641,4105.65,52.22842600315043,1961.33,4.0,309,China,Seller_299,This is a description for Shoes Product 641.,484,Shoes,https://example.com/Shoes_Product_641.jpg
Toys Product 739,389.7,67.8671815914197,125.22,3.6,593,Germany,Seller_108,This is a description for Toys Product 739.,272,Toys,https://example.com/Toys_Product_739.jpg
Beauty Product 30,3597.74,87.84151852535135,437.43,4.4,849,USA,Seller_342,This is a description for Beauty Product 30.,38,Beauty,https://example.com/Beauty_Product_30.jpg
Automotive Product 270,1190.31,61.26042984081164,461.12,4.0,436,Germany,Seller_258,This is a description for Automotive Product 270.,255,Automotive,https://example.com/Automotive_Product_270.jpg
Kitchen Product 620,4055.36,77.81632153347982,899.63,3.8,699,China,Seller_457,This is a description for Kitchen Product 620.,68,Kitchen,https://example.com/Kitchen_Product_620.jpg
Toys Product 763,4941.66,64.13254002369803,1772.45,4.8,143,China,Seller_465,This is a description for Toys Product 763.,480,Toys,https://example.com/Toys_Product_763.jpg
Beauty Product 494,4479.3,76.83146526714432,1037.79,4.9,411,India,Seller_420,This is a description for Beauty Product 494.,133,Beauty,https://example.com/Beauty_Product_494.jpg
Kitchen Product 745,1591.7,60.05907971453352,635.74,3.9,512,China,Seller_485,This is a description for Kitchen Product 745.,350,Kitchen,https://example.com/Kitchen_Product_745.jpg
